user_pseudo_id,event_name,event_timestamp
1934894.4756439339,page_view,1605475013254937
1934894.4756439339,page_view,1605475023840381
1934894.4756439339,page_view,1605475031421269
1934894.4756439339,page_view,1605475080722243
1934894.4756439339,page_view,1605475018167243
1934894.4756439339,page_view,1605474647139690
1934894.4756439339,view_item,1605474612613458
1934894.4756439339,page_view,1605474712511138
1934894.4756439339,page_view,1605474554583941
1934894.4756439339,view_item,1605474681111924
1934894.4756439339,page_view,1605474612613458
1934894.4756439339,page_view,1605473841820051
1934894.4756439339,page_view,1605474681111924
1953320.4426586190,page_view,1605453522867203
1953320.4426586190,page_view,1605453485691625
1953933.5038620574,view_item,1605445691001604
1953933.5038620574,page_view,1605445685364974
1972290.4283485119,page_view,1605469596300909
1972290.4283485119,page_view,1605470631983512
1972290.4283485119,page_view,1605470428549581
1988031.9414476698,page_view,1605426713425123
1988031.9414476698,page_view,1605426691017510
1997923.6307737379,page_view,1605459193091602
2025791.5802843978,page_view,1605406058917556
2025791.5802843978,page_view,1605406115976427
2039147.8384333510,page_view,1605483528636200
2039147.8384333510,page_view,1605483507563952
2039147.8384333510,page_view,1605483600033801
2039147.8384333510,page_view,1605483523012260
2039147.8384333510,page_view,1605483517816212
2040020.0154660583,page_view,1605402943826731
2040020.0154660583,page_view,1605403072685838
2047969.3136327743,page_view,1605440761163755
2047969.3136327743,page_view,1605440754009839
2047969.3136327743,page_view,1605440661876334
2057859.7766374778,page_view,1605456076068469
2057859.7766374778,page_view,1605456087083890
2057859.7766374778,page_view,1605456113427327
2057859.7766374778,page_view,1605456100947035
2067845.7410750039,view_item,1605436102349047
2067845.7410750039,page_view,1605436096277640
2068420.3355257062,page_view,1605477051131136
2070079.9221431146,page_view,1605483045980241
2075276.8709652367,page_view,1605456985054019
2075276.8709652367,page_view,1605457057077043
2075276.8709652367,page_view,1605456941846395
2075276.8709652367,page_view,1605457018636727
2075276.8709652367,page_view,1605457139609391
2075276.8709652367,page_view,1605457072257310
2075276.8709652367,page_view,1605457079078937
2075276.8709652367,page_view,1605456955196594
2080369.1479183761,page_view,1605418397651355
2097399.4846347636,page_view,1605469099774210
2097399.4846347636,page_view,1605469105069645
2097399.4846347636,page_view,1605468993048688
2097399.4846347636,page_view,1605468964340027
2097399.4846347636,page_view,1605468972604130
2097399.4846347636,page_view,1605469044751854
2097399.4846347636,page_view,1605469097423188
2109493.2100789661,page_view,1605479597107398
2109493.2100789661,page_view,1605479799522550
2109493.2100789661,page_view,1605479638211358
2111604.9734044147,page_view,1605417707011449
2111604.9734044147,page_view,1605417717664057
2111604.9734044147,page_view,1605417674314532
2114227.3412475165,page_view,1605482241994825
2114227.3412475165,page_view,1605482247121289
2114227.3412475165,page_view,1605482232891130
2128956.9828920805,page_view,1605426365701956
2128956.9828920805,page_view,1605426631442619
2146541.4898438928,page_view,1605483230468207
2153397.3960041765,page_view,1605433767930289
2167362.6731522613,page_view,1605460947099524
2178203.3352098398,page_view,1605451198440093
2178203.3352098398,page_view,1605452547936756
2178203.3352098398,page_view,1605452224544904
2178203.3352098398,page_view,1605453784060616
2178203.3352098398,page_view,1605452418032290
2178203.3352098398,page_view,1605451236993091
2178203.3352098398,page_view,1605453905480612
2178203.3352098398,page_view,1605452230783584
2178203.3352098398,page_view,1605451562424916
2178203.3352098398,page_view,1605452690274654
2178203.3352098398,page_view,1605451382628931
2178203.3352098398,page_view,1605453599135931
2178203.3352098398,page_view,1605452525040647
2178203.3352098398,page_view,1605453310559835
2178203.3352098398,view_item,1605453739514726
2178203.3352098398,view_item,1605452690274654
2178203.3352098398,page_view,1605452353275630
2178203.3352098398,page_view,1605451505844817
2178203.3352098398,page_view,1605453739514726
2178203.3352098398,page_view,1605453206854795
2178203.3352098398,page_view,1605453779063481
2178203.3352098398,page_view,1605451178674406
2178203.3352098398,page_view,1605451661507055
2178203.3352098398,page_view,1605452323103423
2178203.3352098398,page_view,1605453719467070
2178203.3352098398,page_view,1605451341185651
2178203.3352098398,page_view,1605452029239331
2178203.3352098398,page_view,1605453682704117
2178203.3352098398,page_view,1605451363004527
2178203.3352098398,page_view,1605453144206468
2178203.3352098398,page_view,1605451095610827
2178203.3352098398,page_view,1605451373950477
2178203.3352098398,page_view,1605452562226865
2178203.3352098398,page_view,1605453675189785
2178203.3352098398,view_item,1605451505844817
2178203.3352098398,page_view,1605454008626500
2178203.3352098398,page_view,1605451107155819
